pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Toronto Red Wings,99,0,157,MTHL,69,1990-91,16,58
28,Windsor Spitfires,63,0,88,OHL,66,1991-92,17,25
41,Windsor Spitfires,77,0,121,OHL,57,1992-93,18,44
39,Windsor Spitfires,76,0,123,OHL,66,1993-94,19,47
63,Windsor Spitfires,102,0,135,OHL,61,1994-95,20,33
26,Las Vegas Thunder,55,0,86,IHL,75,1995-96,21,31
79,Houston Aeros,43,0,65,IHL,78,1996-97,22,22
22,Hamilton Bulldogs,24,0,31,AHL,46,1997-98,23,7
30,Manitoba Moose,26,0,34,IHL,30,1997-98,23,9
59,Manitoba Moose,67,0,93,IHL,82,1998-99,24,26
59,Manitoba Moose,42,0,62,IHL,75,1999-00,25,20
50,Syracuse Crunch,58,-8,79,AHL,72,2000-01,26,21
41,2 Teams,21,-21,26,AHL,45,2001-02,27,5
6,Milwaukee Admirals,5,-10,7,AHL,17,2001-02,27,2
35,Norfolk Admirals,16,-11,19,AHL,28,2001-02,27,3
4,Krefeld Pinguine,2,0,3,Germany,7,2002-03,28,1
