giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,6,0,22,0,0,8,4,0,2,112,NYR,0,0,[],25.0,2,2,-4,2,0,0,2003-04,0,18:38,0,0,0,0
0,NHL,8,0,24,0,0,15,2,0,0,121,NYR,0,0,[],6.7,1,1,-3,1,0,0,2005-06,0,15:10,0,4,0,1
0,NHL,44,0,25,0,0,76,8,0,2,714,NYR,0,0,[],5.3,4,4,-4,4,0,0,2006-07,0,16:14,0,16,0,2
1,NHL,1,0,26,0,4,2,0,1,0,19,NYR,1,0,[],0.0,0,0,-2,0,0,0,2007-08,3,18:53,0,0,0,0
19,NHL,59,0,27,0,124,51,3,53,0,750,NYI,23,0,[],2.0,1,2,-17,1,0,0,2008-09,59,12:42,0,35,1,1
