pim,team,assists,plus_minus,points,league,games_played,year,age,goals
49,Yale University Bulldogs,14,0,24,ECAC,29,2006-07,18,10
40,Yale University Bulldogs,14,0,21,ECAC,34,2007-08,19,7
68,Yale University Bulldogs,18,0,35,ECAC,34,2008-09,20,17
46,Yale University Bulldogs,21,4,36,ECAC,34,2009-10,21,15
10,Stockton Thunder,13,-2,20,ECHL,33,2010-11,22,7
4,Oklahoma City Barons,11,7,22,AHL,26,2010-11,22,11
28,Oklahoma City Barons,26,16,43,AHL,73,2011-12,23,17
48,Oklahoma City Barons,46,9,68,AHL,74,2012-13,24,22
6,Oklahoma City Barons,18,11,28,AHL,15,2013-14,25,10
0,USA,2,-2,3,WC,10,2014-15,26,1
