assists,team,goals,year,games_played,points,pim,age,plus_minus,league
1,Biggar Nationals,1,1929-30,6,2,2,15,0,S-SSHL
8,North Battleford Beavers,3,1930-31,15,11,20,16,0,N-SSHL
5,North Battleford Beavers,11,1931-32,20,16,24,17,0,N-SSHL
1,Saskatoon Quakers,3,1932-33,16,4,23,18,0,N-SSHL
4,Seattle Seahawks,13,1933-34,34,17,46,19,0,NWHL
12,Seattle Seahawks,21,1934-35,36,33,46,20,0,NWHL
5,Rochester Cardinals,2,1935-36,11,7,2,21,0,IHL
6,New Haven Eagles,4,1935-36,18,10,8,21,0,Can-Am
1,2 Teams,0,1935-36,7,1,2,21,0,NWHL
1,Seattle Seahawks,0,1935-36,6,1,2,21,0,NWHL
0,Calgary Tigers,0,1935-36,1,0,0,21,0,NWHL
10,New Haven Eagles,4,1936-37,24,14,15,22,0,IAHL
11,New Haven Eagles,11,1937-38,42,22,14,23,0,IAHL
13,New Haven Eagles,13,1938-39,50,26,9,24,0,IAHL
31,New Haven Eagles,26,1939-40,51,57,4,25,0,IAHL
10,Buffalo Bisons,14,1940-41,56,24,22,26,0,AHL
19,Buffalo Bisons,20,1941-42,55,39,7,27,0,AHL
19,Pittsburgh Hornets,17,1942-43,42,36,16,28,0,AHL
24,Pittsburgh Hornets,19,1943-44,51,43,23,29,0,AHL
33,Pittsburgh Hornets,31,1944-45,57,64,6,30,0,AHL
1,Dallas Texans,1,1945-46,7,2,2,31,0,USHL
3,3 Teams,4,1945-46,16,7,2,31,0,AHL
0,Pittsburgh Hornets,0,1945-46,1,0,0,31,0,AHL
1,Buffalo Bisons,1,1945-46,9,2,2,31,0,AHL
2,Providence Reds,3,1945-46,6,5,0,31,0,AHL
1,Fresno Falcons,4,1946-47,5,5,0,32,0,PCHL
