average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
15:35,232,26,1,0,2,NHL,26,7,2,12,-6,123,40.0,9,3,3,0,7,22,2012-13,DET,12,20,14,14,9.8,686,44,[]
13:32,196,25,1,0,5,NHL,27,7,1,26,-11,110,12.5,7,7,4,1,6,16,2013-14,NJD,11,15,14,21,10.0,812,60,[]
15:09,59,7,0,0,3,NHL,28,1,2,8,-1,29,50.0,2,2,0,0,4,6,2014-15,NJD,2,7,5,6,6.9,258,17,[]
