pim,team,assists,plus_minus,points,league,games_played,year,age,goals
22,Kloten Flyers,9,0,18,Swiss,42,2006-07,20,9
8,Kloten Flyers,2,0,7,Swiss,50,2007-08,21,5
4,HC Thurgau,3,0,4,Swiss-2,3,2008-09,22,1
18,2 Teams,14,4,26,Swiss,48,2008-09,22,12
2,Kloten Flyers,0,-6,0,Swiss,12,2008-09,22,0
16,EV Zug,14,10,26,Swiss,36,2008-09,22,12
22,EV Zug,35,15,58,Swiss,47,2009-10,23,23
34,EV Zug,27,15,46,Swiss,40,2010-11,24,19
48,EV Zug,36,17,60,Swiss,45,2011-12,25,24
49,EV Zug,32,0,57,Swiss,33,2012-13,26,25
4,Switzerland (all),3,-3,7,Internationa,14,2013-14,27,4
4,Switzerland,3,0,6,WC,7,2013-14,27,3
0,Switzerland,0,-2,0,Olympics,4,2013-14,27,0
2,Switzerland (all),2,-2,2,Internationa,5,2014-15,28,0
8,Switzerland,4,-1,5,WC,8,2014-15,28,1
30,HC Lugano,5,2,16,NLA,20,2014-15,28,11
