pim,team,assists,plus_minus,points,league,games_played,year,age,goals
36,Pincher Creek Panthers,41,0,58,AJHL,60,1978-79,16,17
0,Calgary Wranglers,2,0,2,WHL,2,1978-79,16,0
41,Calgary Wranglers,29,0,43,WHL,66,1979-80,17,14
34,Calgary Wranglers,62,0,103,WHL,72,1980-81,18,41
175,Calgary Wranglers,32,0,59,WHL,50,1981-82,19,27
24,Binghamton Whalers,33,0,64,AHL,75,1982-83,20,31
40,Binghamton Whalers,32,0,48,AHL,39,1983-84,21,16
17,Binghamton Whalers,22,0,35,AHL,56,1984-85,22,13
0,SIJ Heerenveen,63,0,109,Holland,46,1987-88,25,46
30,Westfalen Dortmund,41,0,75,W.Ger-2,32,1988-89,26,34
18,HC Caen,4,0,9,France,11,1989-90,27,5
