average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,11,0,0,NHL,19,0,25,0,0,0,0,0,0,1941-42,TOR,4,7,[],0,,19
,21,0,0,NHL,23,0,44,0,0,0,0,0,0,1945-46,TOR,7,14,[],0,,49
,2,0,0,NHL,24,0,10,0,0,0,0,0,0,1946-47,TOR,1,1,[],0,,11
,11,0,0,NHL,25,0,38,0,0,0,0,0,0,1947-48,CBH,2,9,[],0,,38
,11,0,0,NHL,26,0,43,0,0,0,0,0,0,1948-49,CBH,1,10,[],0,,0
,12,0,0,NHL,27,0,57,0,0,0,0,0,0,1949-50,CBH,2,10,[],0,,67
,23,0,0,NHL,28,0,31,0,0,0,0,0,0,1950-51,DET,5,18,[],0,,61
,14,0,0,NHL,29,0,24,0,0,0,0,0,0,1951-52,DET,0,14,[],0,,69
,14,0,0,NHL,30,0,32,0,0,0,0,0,0,1952-53,DET,1,13,[],0,,0
,16,0,0,NHL,31,0,50,0,0,0,0,0,0,1953-54,DET,1,15,[],0,,69
,17,0,0,NHL,32,0,14,0,0,0,0,0,0,1954-55,DET,1,16,"[{'link': '/awards/nhl_all_star.html#1955', 'name': None}, {'link': '/awards/voting-1955.html#norris', 'name': 'Norris-4'}]",0,,69
,19,0,0,NHL,33,0,32,0,0,0,0,0,0,1955-56,DET,3,16,[],0,,68
