assists,team,goals,year,games_played,points,pim,age,plus_minus,league
3,Montreal Jr. Canadiens,0,1949-50,35,3,30,16,0,QJHL
16,Montreal Jr. Canadiens,2,1950-51,45,18,122,17,0,QJHL
12,Montreal Jr. Canadiens,10,1951-52,39,22,97,18,0,QJHL
11,Montreal Jr. Canadiens,6,1952-53,45,17,106,19,0,QJHL
0,Montreal Royals,0,1952-53,1,0,0,19,0,QMHL
16,Montreal Royals,2,1953-54,63,18,78,20,0,QHL
9,Springfield Indians,2,1956-57,22,11,28,23,0,AHL
9,Hershey Bears,0,1957-58,39,9,93,24,0,AHL
15,Cleveland Barons,6,1958-59,65,21,102,25,0,AHL
15,Hershey Bears,5,1959-60,63,20,131,26,0,AHL
13,Hershey Bears,3,1960-61,67,16,76,27,0,AHL
11,Hershey Bears,0,1961-62,45,11,63,28,0,AHL
