game_winning_goals,plus_minus,shots,shorthanded_assists,games_played,assists,year,even_strength_assists,shorthanded_goals,goals,power_play_goals,average_ice_time,league,shotsPercentage,power_play_assists,age,pim,awards,points,even_strength_goals,total_ice_time,team
0,5,27,0,33,6,1991-92,6,0,4,0,,NHL,14.8,0,21,25,[],10,4,,MTL
0,11,43,0,29,13,1992-93,10,0,4,0,,NHL,9.3,3,22,14,[],17,4,,MTL
0,-2,115,0,70,20,1993-94,16,0,13,2,,NHL,11.3,4,23,37,[],33,11,,MTL
1,-9,60,0,34,6,1994-95,4,0,5,0,,NHL,8.3,2,24,10,[],11,5,,TOT
1,-3,41,0,22,5,1994-95,3,0,4,0,,NHL,9.8,2,24,4,[],9,4,,MTL
0,-6,19,0,12,1,1994-95,1,0,1,0,,NHL,5.3,0,24,6,[],2,1,,TOR
0,-3,23,0,20,4,1995-96,3,0,4,1,,NHL,17.4,1,25,4,[],8,3,,TOR
0,-2,10,0,6,0,1996-97,0,0,1,0,,NHL,10.0,0,26,6,[],1,1,,LAK
