year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1936-37,19,2,2,1,0,MJHL,8,Winnipeg Monarchs,3
1936-37,19,1,2,9,0,M-Cup,9,Winnipeg Monarchs,10
1937-38,20,5,2,4,0,IAHL,8,Syracuse Stars,9
1942-43,25,4,2,1,0,WNDHL,5,Winnipeg RCAF,5
1942-43,25,7,2,6,0,Al-Cup,12,Winnipeg RCAF,13
1946-47,29,4,2,7,0,AHL,12,Pittsburgh Hornets,11
1947-48,30,0,0,0,0,AHL,2,Pittsburgh Hornets,0
1950-51,33,1,2,3,0,AHL,8,Pittsburgh Hornets,4
1951-52,34,3,4,1,0,MMHL,10,Saint John Beavers,4
1953-54,36,8,4,11,0,Al-Cup,23,Winnipeg Maroons,19
