average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,12,1,0,NHL,23,9,23,-4,25,2,0,0,1,1981-82,WSH,2,10,[],8.0,,30
,0,0,0,NHL,25,0,0,-2,2,0,0,0,0,1983-84,WSH,0,0,[],0.0,,2
,11,1,0,NHL,26,7,45,1,19,4,0,0,0,1984-85,WSH,4,7,[],21.1,,22
,21,2,0,NHL,27,13,131,-4,57,7,0,0,1,1985-86,WSH,7,14,[],12.3,,76
,21,1,0,NHL,28,9,127,-9,77,12,0,0,0,1986-87,WSH,12,9,[],15.6,,75
,12,1,0,NHL,29,8,113,2,53,3,1,0,0,1987-88,WSH,4,8,[],7.5,,59
,17,0,0,NHL,30,10,123,-4,55,7,0,0,0,1988-89,WSH,7,10,[],12.7,,63
,36,4,2,NHL,31,12,127,-12,76,19,0,3,0,1989-90,TOR,21,15,[],27.6,,0
,10,1,0,NHL,32,7,58,0,27,2,0,0,1,1990-91,TOT,2,8,[],7.4,,51
,2,0,0,NHL,32,1,30,-2,7,1,0,0,0,1990-91,TOR,1,1,[],14.3,,16
,8,1,0,NHL,32,6,28,2,20,1,0,0,1,1990-91,BUF,1,7,[],5.0,,35
,0,0,0,NHL,33,0,0,0,0,0,0,0,0,1991-92,BUF,0,0,[],0,,1
