assists,team,goals,year,games_played,points,pim,age,plus_minus,league
44,London Knights,30,2013-14,54,74,36,18,20,OHL
0,London Knights,0,2013-14,3,0,2,18,-1,M-Cup
2,Canada U20,1,2013-14,7,3,6,18,2,WJC-20
0,OHL All-Stars,1,2013-14,2,1,0,18,-2,Jr Super Ser
0,Utica Comets,0,2014-15,5,0,4,19,0,AHL
