goalie_point_share,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,awards,saves
4.4,0,NHL,50,NYR,3000,23,29,0,0,153,0,0,8,2,13,0,0,0,0,0,1952-53,0,3.06,2,"[{'link': '/awards/calder.html#1953', 'name': None}]",0
7.2,0,NHL,65,NYR,3900,25,0,0,0,0,0,0,17,4,15,0,0,0,0,0,1954-55,0,3.03,2,[],0
8.8,0,NHL,0,NYR,0,26,28,0,0,0,0,0,10,4,32,0,0,0,0,0,1955-56,0,2.83,2,"[{'link': '/awards/voting-1956.html#hart', 'name': 'Hart-3'}]",0
7.4,0,NHL,68,NYR,4080,27,28,0,0,216,0,0,14,3,26,0,0,0,0,0,1956-57,0,3.18,19,[],0
7.8,0,NHL,37,NYR,2220,28,10,0,0,86,0,0,6,4,21,0,0,0,0,0,1957-58,0,2.32,10,[],0
10.3,0,NHL,67,NYR,4001,29,30,0,0,198,0,0,11,2,26,0,0,0,0,0,1958-59,0,2.97,10,[],0
4.1,0,NHL,39,NYR,2301,30,23,0,0,135,0,0,8,0,7,0,0,0,0,0,1959-60,0,3.52,12,[],0
7.7,0,NHL,59,NYR,3473,31,29,0,0,190,0,0,8,1,20,0,0,0,0,0,1960-61,0,3.28,10,[],0
10.0,0,NHL,60,NYR,3531,32,0,0,0,172,0,0,9,2,22,0,0,0,0,0,1961-62,0,2.92,12,[],0
8.7,0,NHL,0,NYR,0,33,0,0,0,0,0,0,10,2,22,0,0,0,0,0,1962-63,0,3.27,14,[],0
1.0,0,NHL,8,MTL,444,34,2,0,0,22,0,0,2,1,3,0,0,0,0,0,1963-64,0,2.97,0,[],0
2.6,0,NHL,19,MTL,1020,35,7,0,0,50,0,0,1,1,10,0,0,0,0,0,1964-65,0,2.94,0,[],0
11.0,0,NHL,51,MTL,2899,36,14,0,1,114,0,0,6,2,29,1,0,0,0,0,1965-66,0,2.36,4,"[{'link': '/awards/nhl_all_star.html#1966', 'name': None}, {'link': '/awards/vezina.html#1966', 'name': None}]",0
2.1,0,NHL,18,MTL,888,37,6,0,0,47,0,0,2,1,9,0,0,0,0,0,1966-67,0,3.18,4,[],0
9.0,0,NHL,40,MTL,2213,38,9,0,0,73,0,0,8,6,19,0,0,0,0,0,1967-68,0,0,10,"[{'link': '/awards/nhl_all_star.html#1968', 'name': None}, {'link': '/awards/vezina.html#1968', 'name': None}]",0
6.6,0,NHL,30,MTL,1703,39,5,0,0,64,0,0,4,5,19,0,0,0,0,0,1968-69,0,2.25,0,[],0
2.7,0,NHL,14,TOT,813,40,2,0,0,34,0,0,3,1,8,0,0,0,0,0,1969-70,0,2.51,0,[],0
1.3,0,NHL,6,MTL,360,40,1,0,0,14,0,0,2,0,3,0,0,0,0,0,1969-70,0,2.33,0,[],0
1.4,0,NHL,8,MNS,453,40,1,0,0,20,0,0,1,1,5,0,0,0,0,0,1969-70,0,2.65,0,[],0
5.0,0,NHL,24,MNS,1369,41,10,0,0,57,0,0,8,0,4,0,0,0,0,0,1970-71,0,2.50,10,[],0
7.9,0,NHL,34,MNS,1923,42,10,0,1,68,0,0,7,2,16,1,0,0,0,0,1971-72,0,2.12,2,[],0
2.0,0,NHL,12,MNS,624,43,2,0,1,30,0,0,3,0,6,1,0,0,0,0,1972-73,0,2.88,22,[],0
4.2,0,NHL,29,MNS,1601,44,14,0,0,86,0,0,5,0,8,0,0,0,0,0,1973-74,0,3.22,0,[],0
