pim,team,assists,plus_minus,points,league,games_played,year,age,goals
12,Kelowna Rockets,6,0,8,WHL,19,2002-03,16,2
0,Kelowna Rockets,1,0,1,M-Cup,4,2002-03,16,0
20,Kelowna Rockets,4,0,6,WHL,17,2003-04,17,2
2,Kelowna Rockets,1,0,2,M-Cup,4,2003-04,17,1
38,Kelowna Rockets,5,0,7,WHL,24,2004-05,18,2
6,Kelowna Rockets,1,0,1,M-Cup,3,2004-05,18,0
8,Kelowna Rockets,3,7,3,WHL,12,2005-06,19,0
8,Rochester Americans,0,-1,0,AHL,6,2006-07,20,0
14,Florida Everblades,4,0,5,ECHL,9,2006-07,20,1
8,Kolner Haie,0,0,1,Germany,5,2010-11,24,1
8,HC Alleghe,2,0,2,Italy,7,2011-12,25,0
