average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,0,0,0,NHL,21,0,0,0,0,0,0,0,0,1937-38,BOS,0,0,[],0,,2
,12,0,0,NHL,22,0,12,0,0,0,0,0,0,1938-39,BOS,4,8,[],0,,0
,5,0,0,NHL,23,0,26,0,0,0,0,0,0,1939-40,BOS,1,4,[],0,,35
,10,0,0,NHL,24,0,27,0,0,0,0,0,0,1940-41,BOS,2,8,[],0,,45
,11,0,0,NHL,25,0,37,0,0,0,0,0,0,1941-42,BOS,2,9,[],0,,43
,23,0,0,NHL,26,0,24,0,0,0,0,0,0,1942-43,BOS,5,18,"[{'link': '/awards/nhl_all_star.html#1943', 'name': None}]",0,,49
,20,0,0,NHL,27,0,8,0,0,0,0,0,0,1943-44,BOS,4,16,[],0,,34
,24,0,0,NHL,28,0,10,0,0,0,0,0,0,1944-45,BOS,5,19,[],0,,40
,16,0,0,NHL,29,0,10,0,0,0,0,0,0,1945-46,BOS,7,9,"[{'link': '/awards/nhl_all_star.html#1946', 'name': None}]",0,,48
,18,0,0,NHL,30,0,16,0,0,0,0,0,0,1946-47,BOS,1,17,[],0,,58
,14,0,0,NHL,31,0,10,0,0,0,0,0,0,1947-48,BOS,3,11,[],0,,45
,15,0,0,NHL,32,0,14,0,0,0,0,0,0,1948-49,BOS,2,13,[],0,,55
,10,0,0,NHL,33,0,8,0,0,0,0,0,0,1949-50,BOS,2,8,[],0,,46
