pim,team,assists,plus_minus,points,league,games_played,year,age,goals
14,St. Michael\'s Majors,4,0,13,M-Cup,13,1933-34,17,9
8,St. Michael\'s Majors,1,0,2,OHA-Jr.,3,1934-35,18,1
5,West Toronto Nationals,2,0,4,OHA-Jr.,5,1935-36,19,2
4,Toronto McColl-Frontenacs,0,0,1,TIHL,4,1935-36,19,1
12,West Toronto Nationals,4,0,11,M-Cup,11,1935-36,19,7
8,Kirkland Lake Blue Devils,1,0,1,GBHL,4,1936-37,20,0
4,Providence Reds,8,0,13,IAHL,7,1937-38,21,5
0,Hershey Bears,2,0,2,AHL,5,1950-51,34,0
0,Hershey Bears,0,0,0,AHL,3,1951-52,35,0
