pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,AC ZPS Zlin,0,0,0,CzRep,3,1993-94,17,0
6,AC ZPS Zlin,0,0,1,CzRep,12,1994-95,18,1
0,AC ZPS Zlin,0,0,1,CzRep,7,1995-96,19,1
0,Fredericton Canadiens,2,0,3,AHL,4,1997-98,21,1
10,Fredericton Canadiens,7,0,11,AHL,15,1998-99,22,4
2,Quebec Citadelles,0,0,0,AHL,3,1999-00,23,0
6,Quebec Citadelles,2,0,6,AHL,8,2000-01,24,4
9,HC Ocelari Trinec,2,0,3,CzRep,6,2001-02,25,1
4,Sibir Novosibirsk,0,0,2,Russia,4,2005-06,29,2
8,Sibir Novosibirsk,1,0,2,Russia,7,2006-07,30,1
2,HC Ocelari Trinec,0,0,0,CzRep,5,2008-09,32,0
