pim,team,assists,plus_minus,points,league,games_played,year,age,goals
8,U. of New Hampshire,17,0,32,ECAC,27,1979-80,18,15
16,U. of New Hampshire,25,0,52,ECAC,31,1980-81,19,27
4,United States,1,0,2,WJC-A,5,1980-81,19,1
6,U. of New Hampshire,27,0,53,ECAC,35,1981-82,20,26
10,Maine Mariners,54,0,83,AHL,76,1982-83,21,29
4,2 Teams,10,0,11,AHL,11,1983-84,22,1
2,Springfield Indians,5,0,6,AHL,7,1983-84,22,1
2,Baltimore Skipjacks,5,0,5,AHL,4,1983-84,22,0
8,Baltimore Skipjacks,14,0,27,AHL,31,1984-85,23,13
20,Maine Mariners,34,0,60,AHL,60,1985-86,24,26
4,Utica Devils,8,0,13,AHL,9,1987-88,26,5
2,Maine Mariners,17,0,25,AHL,17,1990-91,29,8
2,Maine Mariners,15,0,20,AHL,14,1991-92,30,5
0,United States,1,0,2,WC-A,6,1991-92,30,1
10,Moncton Hawks,36,0,51,AHL,38,1992-93,31,15
20,Moncton Hawks,39,0,59,AHL,53,1993-94,32,20
16,Denver Grizzlies,35,0,50,IHL,58,1994-95,33,15
24,Utah Grizzlies,34,0,46,IHL,36,1995-96,34,12
0,Utah Grizzlies,0,0,1,IHL,1,1996-97,35,1
