year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1998-99,18,9,6,6,13,QMJHL,11,Rimouski Oceanic,15
1999-00,19,10,16,17,5,QMJHL,14,Rimouski Oceanic,27
1999-00,19,5,6,5,0,M-Cup,4,Rimouski Oceanic,10
2001-02,21,7,17,14,0,AHL,20,Bridgeport Sound Tigers,21
2002-03,22,0,4,1,1,AHL,3,San Antonio Rampage,1
2007-08,27,2,8,8,0,Swiss,11,HC Geneve-Servette,10
2008-09,28,0,30,1,0,Swiss,3,HC Geneve-Servette,1
2009-10,29,6,36,4,0,Swiss,16,HC Geneve-Servette,10
2011-12,31,1,4,2,0,Swiss,9,ZSC Lions Zurich,3
2012-13,32,5,0,5,0,Swiss,10,Rapperswil-Jona Lakers,10
