year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1981-82,14,94,0,74,0,USAHA,58,New Jersey Rockets,168
1983-84,16,38,0,35,0,High-NJ,27,St. Joseph\'s High School,71
1984-85,17,16,106,28,0,OHL,63,Sudbury Wolves,44
1985-86,18,40,71,42,0,OHL,61,Sudbury Wolves,82
1985-86,18,2,4,2,0,WJC-A,7,United States,4
1986-87,19,38,13,44,0,OHL,48,2 Teams,82
1986-87,19,31,7,29,0,OHL,31,Sudbury Wolves,60
1986-87,19,7,6,15,0,OHL,17,Kitchener Rangers,22
1987-88,20,11,57,13,0,AHL,38,Fredericton Express,24
1988-89,21,41,85,39,0,AHL,72,Halifax Citadels,80
1989-90,22,20,60,17,0,AHL,48,Halifax Citadels,37
1990-91,23,9,12,11,0,IHL,15,Fort Wayne Komets,20
1990-91,23,14,82,21,0,AHL,44,Cape Breton Oilers,35
1991-92,24,23,120,24,0,AHL,57,2 Teams,47
1991-92,24,20,108,19,0,AHL,51,Cape Breton Oilers,39
1991-92,24,3,12,5,0,AHL,6,Adirondack Red Wings,8
1992-93,25,24,83,24,0,IHL,54,2 Teams,48
1992-93,25,9,58,13,0,IHL,24,Fort Wayne Komets,22
1992-93,25,15,25,11,0,IHL,30,San Diego Gulls,26
1993-94,26,16,43,20,0,IHL,36,Fort Wayne Komets,36
1994-95,27,1,34,4,0,IHL,15,Fort Wayne Komets,5
1995-96,28,1,86,6,0,Austria,9,Klagenfurter AC,7
1995-96,28,1,27,5,0,SHL,4,Winston-Salem Mammoths,6
1995-96,28,4,80,12,0,WCHL,23,Bakersfield Fog,16
1996-97,29,14,79,32,0,CHL,42,Huntsville Channel Cats,46
1997-98,30,4,56,10,4,WPHL,18,Fort Worth Bulls,14
