age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
22,,25.0,1,0,0,NHL,7,0,1970-71,0,4,1,,0,20,,CBH,1
23,,0.0,0,1,-2,NHL,8,0,1971-72,0,14,0,,0,20,,CBH,1
24,,0.0,0,0,-3,NHL,15,0,1972-73,0,11,0,,0,22,,CBH,0
26,,9.7,2,2,-5,NHL,16,0,1974-75,0,31,3,,1,32,,BUF,5
27,,3.3,1,3,-5,NHL,9,0,1975-76,0,30,1,,0,12,,BUF,4
28,,10.0,1,4,-4,NHL,6,0,1976-77,1,20,2,,1,8,,BUF,6
29,,0.0,0,5,2,NHL,8,0,1977-78,0,13,0,,0,6,,BUF,5
30,,14.3,1,0,-1,NHL,3,0,1978-79,0,7,1,,0,4,,BUF,1
31,,0.0,0,1,-1,NHL,3,0,1979-80,0,8,0,,0,11,,LAK,1
32,,0.0,0,0,-5,NHL,4,0,1980-81,0,1,0,,0,33,,LAK,0
33,,0.0,0,2,-4,NHL,10,0,1981-82,0,17,0,,0,26,,LAK,2
35,,0.0,0,0,-1,NHL,3,0,1983-84,0,2,0,,0,5,,BUF,0
36,,0,0,0,-1,NHL,1,0,1984-85,0,0,0,,0,2,,BUF,0
