assists,year,games_played,points,goals,team,age,pim,plus_minus,league
4,1984-85,12,7,3,Prince Albert Raiders,18,51,0,WHL
0,1984-85,4,0,0,Prince Albert Raiders,18,32,0,M-Cup
1,1986-87,5,1,0,Prince Albert Raiders,20,32,0,WHL
2,1987-88,7,2,0,Peoria Rivermen,21,65,0,IHL
5,1989-90,15,10,5,Springfield Indians,23,59,0,AHL
