year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2009-10,15,4,22,27,0,BCMML,38,Greater Vancouver Canadians,31
2010-11,16,5,47,15,0,BCHL,54,Penticton Vees,20
2011-12,17,0,6,2,0,RBC Cup,6,Penticton Vees,2
2011-12,17,1,12,2,0,Doyle Cup,5,Penticton Vees,3
2011-12,17,5,42,37,0,BCHL,53,Penticton Vees,42
2011-12,17,0,4,0,0,WJAC-19,5,Canada West U19,0
2012-13,18,8,40,39,0,BCHL,52,Penticton Vees,47
2012-13,18,1,4,1,0,WJAC-19,4,Canada West U19,2
2013-14,19,2,14,9,9,NCAA,42,North Dakota,11
2014-15,20,3,22,10,11,NCAA,34,North Dakota,13
2015-16,21,8,37,21,26,NCAA,43,North Dakota,29
2016-17,22,0,4,1,0,AHL,4,Utica Comets,1
