pim,team,assists,plus_minus,points,league,games_played,year,age,goals
56,Lincoln Stars,30,5,60,USHL,60,2004-05,18,30
32,University of Notre Dame,28,0,34,CCHA,36,2005-06,19,6
18,University of Notre Dame,34,0,48,CCHA,42,2006-07,20,14
26,University of Notre Dame,23,0,38,CCHA,41,2007-08,21,15
34,University of Notre Dame,25,0,38,CCHA,40,2008-09,22,13
61,Binghamton Senators,27,4,38,AHL,80,2009-10,23,11
28,Binghamton Senators,30,20,47,AHL,55,2010-11,24,17
2,EV Fussen,11,0,19,German-3,7,2012-13,26,8
8,SC Riessersee Garmisch-Partenkirchen,5,0,15,German-2,10,2012-13,26,10
37,Syracuse Crunch,33,4,48,AHL,55,2016-17,30,15
