pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Portage Terriers,0,0,0,MJHL,2,1938-39,18,0
2,Brandon Elks,0,0,2,MJHL,3,1939-40,19,2
0,Flin Flon Bombers,1,0,1,N-SSHL,3,1940-41,20,0
4,Flin Flon Bombers,0,0,2,N-SSHL,3,1941-42,21,2
2,Nanaimo Navy,1,0,4,NNDHL,2,1942-43,22,3
2,St. Paul Saints,2,0,3,USHL,6,1945-46,25,1
0,St. Paul Saints,2,0,8,USHL,7,1948-49,28,6
0,St. Paul Saints,1,0,2,USHL,3,1949-50,29,1
0,Denver Falcons,0,0,2,USHL,5,1950-51,30,2
0,Kamloops Elks,1,0,4,OSHL,12,1952-53,32,3
