pim,team,assists,plus_minus,points,league,games_played,year,age,goals
4,Portage Terriers,4,0,9,MJHL,17,1938-39,18,5
4,2 Teams,3,0,8,MJHL,15,1939-40,19,5
0,Portage Terriers,2,0,2,MJHL,3,1939-40,19,0
4,Brandon Elks,1,0,6,MJHL,12,1939-40,19,5
12,Flin Flon Bombers,20,0,45,N-SSHL,32,1940-41,20,25
12,Flin Flon Bombers,20,0,46,N-SSHL,32,1941-42,21,26
15,Nanaimo Navy,11,0,41,NNDHL,19,1942-43,22,30
6,Nanaimo Navy,8,0,38,NNDHL,19,1943-44,23,30
2,Calgary Navy,1,0,2,CNDHL,4,1944-45,24,1
4,St. Paul Saints,17,0,37,USHL,39,1945-46,25,20
0,New Haven Ramblers,4,0,12,AHL,14,1946-47,26,8
4,St. Paul Saints,18,0,46,USHL,48,1946-47,26,28
10,St. Paul Saints,24,0,67,USHL,66,1947-48,27,43
8,St. Paul Saints,39,0,77,USHL,65,1948-49,28,38
16,St. Paul Saints,24,0,54,USHL,70,1949-50,29,30
2,Denver Falcons,17,0,33,USHL,56,1950-51,30,16
2,Calgary Stampeders,8,0,28,PCHL,32,1951-52,31,20
24,Kamloops Elks,15,0,31,OSHL,27,1951-52,31,16
0,Calgary Stampeders,4,0,9,WHL,19,1952-53,32,5
0,Kamloops Elks,11,0,29,OSHL,27,1952-53,32,18
