pim,team,assists,plus_minus,points,league,games_played,year,age,goals
6,Toronto Marlboros,1,0,7,OHA-Jr.,17,1941-42,18,6
0,Toronto HMCS York,2,0,3,TNDHL,3,1941-42,18,1
4,Toronto Army Daggers,1,0,1,OHA-Sr.,3,1942-43,19,0
0,Toronto Shamrocks,2,0,2,TIHL,2,1944-45,21,0
7,2 Teams,20,0,40,TMHL,20,1944-45,21,20
0,Toronto Bowsers,1,0,1,TMHL,2,1944-45,21,0
7,Toronto Uptown Tires,19,0,39,TMHL,18,1944-45,21,20
4,Toronto Dorsts,3,0,5,TMHL,3,1945-46,22,2
8,Hollywood Wolves,4,0,4,PCHL,10,1945-46,22,0
14,Toronto People\'s Credit,16,0,43,TIHL,28,1946-47,23,27
57,Tacoma Rockets,25,0,59,PCHL,57,1947-48,24,34
45,Tacoma Rockets,30,0,54,PCHL,68,1948-49,25,24
68,Tacoma Rockets,26,0,79,PCHL,63,1949-50,26,53
68,Tacoma Rockets,19,0,50,PCHL,68,1950-51,27,31
43,Tacoma Rockets,26,0,57,PCHL,53,1951-52,28,31
74,Tacoma Rockets,31,0,70,WHL,70,1952-53,29,39
30,2 Teams,20,0,38,WHL,63,1953-54,30,18
0,Seattle Bombers,0,0,0,WHL,1,1953-54,30,0
30,Saskatoon/Vancouver,20,0,38,WHL,62,1953-54,30,18
53,2 Teams,22,0,52,WHL,65,1954-55,31,30
20,Vancouver Canucks,7,0,21,WHL,29,1954-55,31,14
33,New Westminster Royals,15,0,31,WHL,36,1954-55,31,16
36,New Westminster Royals,20,0,36,WHL,55,1955-56,32,16
46,Charlotte Clippers,49,0,114,EHL,63,1956-57,33,65
32,Charlotte Clippers,33,0,77,EHL,55,1957-58,34,44
66,Philadelphia Ramblers,38,0,77,EHL,64,1958-59,35,39
114,Philadelphia Ramblers,43,0,89,EHL,64,1959-60,36,46
24,Philadelphia Ramblers,23,0,39,EHL,41,1960-61,37,16
