pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,Toronto Marlboros,0,0,0,OHA-Jr.,2,1941-42,18,0
6,Toronto HMCS York,3,0,5,TNDHL,6,1941-42,18,2
2,Toronto Army Daggers,1,0,1,OHA-Sr.,2,1942-43,19,0
0,Toronto People\'s Credit,3,0,4,TIHL,3,1944-45,21,1
0,Hollywood Wolves,0,0,1,PCHL,4,1945-46,22,1
13,Toronto People\'s Credit,3,0,4,TIHL,5,1946-47,23,1
4,Tacoma Rockets,1,0,7,PCHL,5,1947-48,24,6
4,Tacoma Rockets,1,0,6,PCHL,6,1948-49,25,5
6,Tacoma Rockets,2,0,5,PCHL,5,1949-50,26,3
4,Tacoma Rockets,0,0,2,PCHL,6,1950-51,27,2
0,Tacoma Rockets,0,0,0,PCHL,6,1951-52,28,0
12,Saskatoon/Vancouver,1,0,5,WHL,12,1953-54,30,4
5,New Westminster Royals,0,0,1,WHL,4,1955-56,32,1
16,Charlotte Clippers,7,0,18,EHL,13,1956-57,33,11
8,Charlotte Clippers,10,0,17,EHL,14,1957-58,34,7
20,Philadelphia Ramblers,2,0,3,EHL,4,1959-60,36,1
0,Louisville Rebels,0,0,0,IHL,1,1959-60,36,0
2,Philadelphia Ramblers,0,0,1,EHL,3,1960-61,37,1
