pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Needham Hilltoppers,36,0,74,High-MA,18,1968-69,17,38
0,Needham Hilltoppers,64,0,118,High-MA,23,1969-70,18,54
34,Halifax Atlantics,37,0,60,MJrHL,28,1970-71,19,23
36,United States,47,0,72,Nat-Tm,51,1971-72,20,25
0,United States,2,0,2,Olympics,6,1971-72,20,0
0,United States,3,0,10,WEC-B,6,1971-72,20,7
36,Virginia Wings,42,0,59,AHL,55,1972-73,21,17
37,Virginia Wings,42,0,66,AHL,65,1973-74,22,24
14,Tulsa Oilers,10,0,16,CHL,11,1974-75,23,6
16,United States,2,0,5,Can-Cup,5,1976-77,25,3
0,United States,0,0,0,Can-Cup,4,1981-82,30,0
10,Tulsa Oilers,11,0,22,CHL,25,1983-84,32,11
30,New Haven Nighthawks,7,0,16,AHL,17,1984-85,33,9
0,New Haven Nighthawks,0,0,0,AHL,1,1985-86,34,0
