assists,team,goals,year,games_played,points,pim,age,plus_minus,league
0,Edmonton Oil Kings,1,1964-65,13,1,4,17,0,M-Cup
7,Edmonton Oil Kings,1,1965-66,11,8,0,18,0,ASHL
4,Edmonton Oil Kings,12,1965-66,19,16,19,18,0,M-Cup
8,Edmonton Oil KIngs,4,1966-67,9,12,4,19,0,CMJHL
0,Fort Worth Wings,1,1967-68,2,1,0,20,0,CPHL
0,Johnstown Jets,2,1967-68,3,2,0,20,0,EHL
0,Johnstown Jets,2,1968-69,3,2,2,21,0,EHL
3,Johnstown Jets,7,1970-71,10,10,2,23,0,EHL
5,Johnstown Jets,2,1971-72,11,7,2,24,0,EHL
6,Johnstown Jets,4,1972-73,12,10,6,25,0,EHL
3,Johnstown Jets,5,1973-74,12,8,2,26,0,EHL
10,Johnstown Jets,8,1974-75,15,18,0,27,0,NAPro
3,Johnstown Jets,3,1975-76,9,6,8,28,0,NAPro
