league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,9,0,20,9,2,1,,BOS,[],0.0,0,2,-1,0,0,1968-69,,0,9,0,1
NHL,2,0,21,4,1,0,,BOS,[],0.0,0,1,-1,0,0,1969-70,,0,2,0,1
NHL,78,5,22,183,67,16,,DET,"[{'link': '/awards/voting-1971.html#calder', 'name': 'Calder-4'}]",16.4,23,37,-47,30,0,1970-71,,7,40,0,21
NHL,12,0,23,13,5,1,,TOT,[],23.1,2,2,-4,3,0,1971-72,,1,10,0,1
NHL,5,0,23,7,2,1,,DET,[],14.3,0,1,-5,1,0,1971-72,,1,4,0,0
NHL,7,0,23,6,3,0,,CGS,[],33.3,2,1,1,2,0,1971-72,,0,6,0,1
WHA,77,6,24,0,103,0,,NEW,"[{'link': '/awards/wha_all_star.html#1973', 'name': 'ASW-2'}]",0,41,50,0,53,0,1972-73,,12,89,0,0
WHA,64,5,25,0,70,0,,NEW,[],0,37,27,0,43,0,1973-74,,6,28,0,0
WHA,66,0,26,212,64,0,,NEW,[],18.9,33,24,1,40,0,1974-75,,7,52,0,0
WHA,55,11,27,195,83,0,,NEW,[],16.9,24,50,14,33,0,1975-76,,9,24,0,0
WHA,70,5,28,188,85,0,,NEW,[],19.1,25,49,18,36,0,1976-77,,11,43,0,0
WHA,20,0,29,70,20,0,,NEW,[],21.4,10,5,8,15,0,1977-78,,5,5,0,0
NHL,1,0,31,1,0,0,,DET,[],0.0,0,0,0,0,0,1979-80,,0,0,0,0
