year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1987-88,17,2,0,1,0,Sweden-2,3,IK VIK Hockey Vasteras,3
1988-89,18,1,0,0,0,Sweden-Q,4,Vasteras IK,1
1989-90,19,0,0,0,0,Sweden,2,Vasteras IK,0
1990-91,20,3,0,1,0,Sweden,4,Vasteras IK,4
1992-93,22,0,2,1,0,Sweden,3,Vasteras IK,1
1993-94,23,1,2,1,0,Sweden,4,Vasteras IK,2
1995-96,25,0,0,0,0,AHL,1,Hershey Bears,0
1996-97,26,7,4,6,0,AHL,9,Philadelphia Phantoms,13
1997-98,27,5,4,0,0,Finland,7,Jokerit Helsinki,5
1998-99,28,0,2,0,0,Finland,3,Jokerit Helsinki,0
1998-99,28,0,0,0,0,EuroHL,2,Jokerit Helsinki,0
1999-00,29,0,4,1,0,Swiss,5,SC Bern,1
2000-01,30,5,10,8,0,Swiss,10,SC Bern,13
2001-02,31,3,6,5,0,Swiss,6,SC Bern,8
2002-03,32,1,2,6,0,Swiss,11,SC Bern,7
2004-05,34,0,4,1,0,Sweden-2,5,Vasteras IK Ungdom,1
2005-06,35,3,8,6,0,Swiss,11,HC Davos,9
2006-07,36,0,0,0,0,Sweden-2,2,VIK Vasteras HK ,0
2007-08,37,3,4,3,0,Sweden-2,5,VIK Vasteras HK ,6
