league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,16,0,26,0,7,0,,MTL,[],0,0,7,0,0,0,1964-65,,0,33,0,0
NHL,66,1,29,120,11,2,,STL,[],0.8,1,10,-4,1,0,1967-68,,0,142,1,7
NHL,67,1,30,136,24,4,,STL,[],3.7,5,19,19,5,0,1968-69,,0,131,1,14
NHL,39,0,31,31,5,0,,STL,[],3.2,0,4,0,1,0,1969-70,,1,88,0,4
NHL,75,1,32,128,11,0,,STL,[],2.3,3,8,2,3,0,1970-71,,0,119,0,8
NHL,15,0,33,34,6,0,,STL,[],2.9,1,5,1,1,0,1971-72,,0,50,0,5
NHL,57,0,34,56,11,1,,TOT,[],1.8,1,10,-8,1,0,1972-73,,0,53,0,9
NHL,16,0,34,19,1,0,,STL,[],5.3,1,0,-2,1,0,1972-73,,0,10,0,0
NHL,41,0,34,37,10,1,,ATF,[],0.0,0,10,-6,0,0,1972-73,,0,43,0,9
