year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1951-52,18,3,8,1,0,OHA-Jr.,4,Kitchener Greenshirts,4
1952-53,19,7,12,13,0,OHA-Jr.,15,Kitchener/Barrie,20
1952-53,19,10,14,18,0,M-Cup,10,Barrie Flyers,28
1953-54,20,2,6,1,0,QHL,9,Montreal Royals,3
1954-55,21,4,0,7,0,QHL,12,Montreal Royals,11
1955-56,22,1,2,2,0,QHL,7,Quebec Aces,3
1956-57,23,7,0,5,0,QHL,10,Quebec Aces,12
1956-57,23,9,0,3,0,Ed-Cup,6,Quebec Aces,12
1958-59,25,2,9,3,0,QHL,8,Trois-Rivieres Lions,5
1960-61,27,4,0,2,0,EPHL,5,Kingston Frontenacs,6
1961-62,28,5,0,9,0,EPHL,11,Kingston Frontenacs,14
1962-63,29,0,0,0,0,WHL,7,Portland Buckaroos,0
1963-64,30,1,0,2,0,WHL,5,Portland Buckaroos,3
1964-65,31,2,0,7,0,EHL,11,Clinton Comets,9
