pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Sodertalje SK U18,4,0,8,Swe-U18,4,2002-03,15,4
4,Sodertalje SK Jr.,5,0,6,Swe-Jr.,13,2002-03,15,1
4,Sodertalje SK U18,4,0,18,Swe-U18,5,2003-04,16,14
22,Sodertalje SK Jr.,17,0,30,Swe-Jr.,31,2003-04,16,13
6,Sweden,2,0,3,WJ18-A,6,2003-04,16,1
25,Sodertalje SK Jr.,16,0,34,Swe-Jr.,21,2004-05,17,18
2,Sodertalje SK,0,2,1,Sweden,25,2004-05,17,1
10,Albany River Rats,23,-11,40,AHL,65,2005-06,18,17
2,Sweden,3,0,6,WJC-A,6,2005-06,18,3
8,Lowell Devils,19,-1,32,AHL,60,2006-07,19,13
0,Sweden,2,0,2,WJC-A,7,2006-07,19,0
22,Lowell Devils,15,-12,27,AHL,66,2007-08,20,12
14,Lowell Devils,29,-3,51,AHL,66,2008-09,21,22
6,2 Teams,4,0,8,KHL,21,2011-12,24,4
2,Ak Bars Kazan,1,0,1,KHL,8,2011-12,24,0
4,Severstal Cherepovets,3,0,7,KHL,13,2011-12,24,4
2,Severstal Cherepovets,10,0,18,KHL,45,2012-13,25,8
