pim,team,assists,plus_minus,points,league,games_played,year,age,goals
4,Edmonton Eskimos,0,0,2,Big-4,2,1919-20,21,2
3,Seattle Metropolitans,0,0,0,PCHA,2,1921-22,23,0
2,London Panthers,0,0,0,IHL,2,1929-30,31,0
2,Cleveland Indians,2,0,4,IHL,6,1930-31,32,2
