pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Cobalt Mines,0,0,1,CoMHL,3,1912-13,14,1
3,Haileybury Rexalls,0,0,1,Exhib.,3,1912-13,14,1
12,Toronto Blueshirts,2,0,6,NHA,13,1916-17,18,4
21,Edmonton Eskimos,8,0,18,Big-4,12,1919-20,21,10
12,Edmonton Eskimos,7,0,25,Big-4,15,1920-21,22,18
12,Seattle Metropolitans,2,0,3,PCHA,24,1921-22,23,1
27,Seattle Metropolitans,3,0,10,PCHA,30,1922-23,24,7
28,2 Teams,1,0,17,PCHA,30,1923-24,25,16
24,Seattle Metropolitans,0,0,7,PCHA,18,1923-24,25,7
4,Victoria Cougars,1,0,10,PCHA,12,1923-24,25,9
33,Edmonton Eskimos,6,0,23,WCHL,28,1924-25,26,17
10,Calgary Tigers,2,0,16,WHL,26,1925-26,27,14
26,Philadelphia Arrows,3,0,16,Can-Am,37,1927-28,29,13
46,Philadelphia Arrows,5,0,17,Can-Am,40,1928-29,30,12
14,London Panthers,0,0,3,IHL,16,1929-30,31,3
36,2 Teams,13,0,21,IHL,46,1930-31,32,8
16,London Tecumsehs,2,0,2,IHL,12,1930-31,32,0
20,Cleveland Indians,11,0,19,IHL,34,1930-31,32,8
16,Cleveland Indians,10,0,16,IHL,48,1931-32,33,6
