year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1929-30,18,7,10,1,0,WJrHL,9,Elmwood Millionaires,8
1930-31,19,8,6,6,0,WJrHL,11,Elmwood Millionaires,14
1931-32,20,0,22,3,0,MCHL,10,Montreal AAA,3
1932-33,21,7,33,4,0,MCHL,12,Montreal Royals,11
1934-35,23,3,19,1,0,IHL,21,Windsor Bulldogs,4
1935-36,24,10,52,8,0,IHL,42,Windsor Bulldogs,18
1939-40,28,6,30,7,0,IAHL,21,Providence Reds,13
1940-41,29,7,34,10,0,IAHL,56,Cleveland Barons,17
1941-42,30,5,20,12,0,AHL,56,Cleveland Barons,17
1942-43,31,6,18,8,0,AHL,42,Cleveland Barons,14
1944-45,33,0,6,2,0,AHL,13,Cleveland Barons,2
