even_strength_goals,assists,team,goals,pim,age,game_winning_goals,total_ice_time,league,shorthanded_goals,shots,average_ice_time,year,games_played,shotsPercentage,win,power_play_goals,points,plus_minus
0,2,DET,0,4,23,0,,NHL,0,6,55,2006-07,6,0.0,,0,2,2
3,9,DET,5,14,24,2,69,NHL,0,46,255,2007-08,0,10.9,SC,2,14,-1
2,8,DET,4,6,25,1,60,NHL,0,36,310,2008-09,23,11.1,,2,12,4
1,2,DET,1,6,27,0,23,NHL,0,12,120,2010-11,10,8.3,,0,3,-1
1,0,DET,2,4,28,0,14,NHL,0,6,84,2011-12,5,33.3,,1,2,-3
1,4,CGY,4,2,31,1,37,NHL,0,15,180,2014-15,11,0,,3,8,-2
0,1,FLA,0,4,32,0,11,NHL,0,5,90,2015-16,6,0.0,,0,1,-2
