assists,team,goals,year,games_played,points,pim,age,plus_minus,league
0,Kazan Ak-Bars,0,2002-03,1,0,0,19,0,Russia
0,Ak Bars Kazan,0,2002-03,1,0,0,19,0,Russia
5,Grand Rapids Griffins,1,2003-04,4,6,2,20,0,AHL
5,Grand Rapids Griffins,1,2003-04,4,6,2,20,-1,AHL
0,Grand Rapids Griffins,0,2004-05,0,0,0,21,0,AHL
0,Vsetin HC,0,2004-05,0,0,0,21,0,Czech
16,Grand Rapids Griffins,6,2005-06,16,22,20,22,0,AHL
16,Grand Rapids Griffins,6,2005-06,16,22,20,22,-1,AHL
1,Moscow Dynamo,0,2009-10,4,1,4,26,0,KHL
1,Dynamo Moscow,0,2009-10,4,1,4,26,0,KHL
