pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Toronto Canoe Club,0,0,1,OHA-Jr.,2,1926-27,16,1
0,Toronto Canoe Club,0,0,3,OHA-Jr.,9,1927-28,17,3
0,Toronto Canoe Club,1,0,6,OHA-Jr.,9,1928-29,18,5
12,Montreal AAA,0,0,3,MCHL,10,1929-30,19,3
22,Montreal AAA,4,0,9,MCHL,11,1930-31,20,5
0,Windsor Bulldogs,1,0,2,IHL,2,1933-34,23,1
17,New Haven Eagles,9,0,15,IAHL,25,1937-38,27,6
18,New Haven Eagles,25,0,33,IAHL,51,1938-39,28,8
19,2 Teams,16,0,25,IAHL,39,1939-40,29,9
17,New Haven Eagles,14,0,19,IAHL,34,1939-40,29,5
2,Indianapolis Capitols,2,0,6,IAHL,5,1939-40,29,4
28,Springfield Indians,36,0,56,AHL,54,1940-41,30,20
2,Pittsburgh Hornets,17,0,25,AHL,45,1941-42,31,8
0,Kingston Frontenacs,3,0,4,OHA-Sr.,2,1942-43,32,1
