pim,team,assists,plus_minus,points,league,games_played,year,age,goals
7,Barrie Flyers,0,0,0,OHA-Jr.,21,1956-57,18,0
171,Barrie Flyers,26,0,39,OHA-Jr.,51,1957-58,19,13
36,Quebec Aces,1,0,2,QHL,29,1958-59,20,1
44,Washington Presidents,10,0,11,EHL,21,1958-59,20,1
41,Kingston Frontenacs,7,0,7,EPHL,27,1959-60,21,0
8,Providence Reds,2,0,2,AHL,37,1959-60,21,0
53,Providence Reds,5,0,6,AHL,50,1960-61,22,1
157,Providence Reds,11,0,12,AHL,64,1961-62,23,1
56,Providence Reds,7,0,9,AHL,47,1962-63,24,2
175,Providence Reds,20,0,22,AHL,70,1963-64,25,2
162,Providence Reds,17,0,18,AHL,67,1964-65,26,1
52,Providence Reds,4,0,4,AHL,27,1965-66,27,0
44,Vancouver Canucks,5,0,6,WHL,28,1965-66,27,1
120,Vancouver Canucks,11,0,13,WHL,69,1966-67,28,2
116,Buffalo Bisons,15,0,17,AHL,69,1967-68,29,2
73,Buffalo Bisons,15,0,18,AHL,58,1968-69,30,3
0,Baltimore Clippers,0,0,0,AHL,6,1969-70,31,0
72,Rochester Americans,11,0,18,AHL,64,1971-72,33,7
