goalie_point_share,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,awards,saves
0.3,0,NHL,1,NYR,60,22,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1980-81,0,2.00,0,[],0
8.4,0,NHL,49,NYR,2852,23,16,0,3,179,0,0,9,1,23,3,0,0,0,0,1981-82,0,3.77,0,[],0
2.7,0,NHL,18,NYR,1040,24,5,0,2,68,0,0,3,0,9,2,0,0,0,0,1982-83,0,3.92,0,[],0
3.2,0,NHL,26,NYR,1361,25,11,107,0,90,0,-5.61,2,0,10,0,0,0,0,.865,1983-84,667,3.97,4,[],577
3.5,0,NHL,23,HAR,1397,26,12,104,0,91,0,-3.20,2,2,9,0,0,0,0,.870,1984-85,700,3.91,0,[],609
3.2,0,NHL,27,HAR,1544,27,13,109,1,99,0,-8.10,0,1,13,1,0,0,0,.863,1985-86,723,3.85,9,[],624
3.0,0,NHL,25,HAR,1367,28,8,106,0,78,0,-4.22,2,1,12,0,0,0,0,.873,1986-87,615,3.42,0,[],537
3.3,0,NHL,27,TOT,1468,29,10,106,0,86,0,-5.01,4,0,10,0,0,0,0,.872,1987-88,674,3.51,2,[],588
1.4,0,NHL,18,HAR,918,29,7,118,0,55,0,-8.38,2,0,6,0,0,0,0,.858,1987-88,388,3.59,2,[],333
1.8,0,NHL,9,VAN,550,29,3,0,0,31,0,0,2,0,4,0,0,0,0,.892,1987-88,286,3.38,0,[],255
6.1,0,NHL,35,VAN,2056,30,19,89,0,102,0,12.93,5,0,11,0,0,0,0,.893,1988-89,953,2.98,4,"[{'link': '/awards/voting-1989.html#AS', 'name': 'AS-10'}]",851
3.0,0,NHL,21,VAN,1142,31,11,107,0,79,0,-4.95,4,0,4,0,0,0,0,.873,1989-90,623,4.15,0,[],544
-0.1,0,NHL,1,VAN,59,32,1,0,0,6,0,0,0,0,0,0,0,0,0,.793,1990-91,29,6.10,0,[],23
3.7,0,NHL,30,TOT,1284,33,7,101,1,79,0,-0.49,2,0,10,1,0,0,0,.887,1991-92,702,3.69,2,[],623
3.1,0,NHL,23,NYI,1032,33,4,98,0,62,0,1.30,2,0,9,0,0,0,0,.890,1991-92,566,3.60,2,[],504
0.6,0,NHL,7,LAK,252,33,3,0,1,17,0,0,0,0,1,1,0,0,0,.875,1991-92,136,4.05,0,[],119
-0.3,0,NHL,7,OTT,249,34,5,0,0,30,0,0,0,0,0,0,0,0,0,.792,1992-93,144,7.23,0,[],114
