pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Beauce-Amiante \xc3\x89lites Espoir,0,0,0,QMEAA,2,2011-12,15,0
4,Team Qu\xc3\xa9bec Blue,1,1,1,QGC-16,5,2012-13,16,0
22,L\xc3\xa9vis Commandeurs,20,0,26,QMAAA,41,2012-13,16,6
36,Saint John Sea Dogs,21,-29,22,QMJHL,55,2013-14,17,1
0,Canada U18,4,1,5,WJC-18,7,2014-15,18,1
62,Saint John Sea Dogs,29,6,41,QMJHL,66,2014-15,18,12
79,Saint John Sea Dogs,34,27,45,QMJHL,47,2015-16,19,11
4,QMJHL All-Stars,1,0,1,Jr Super Ser,2,2015-16,19,0
4,Canada U20,3,0,3,WJC-20,5,2015-16,19,0
43,Saint John Sea Dogs,35,29,45,QMJHL,34,2016-17,20,10
8,Canada U20,6,4,10,WJC-20,7,2016-17,20,4
