bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,0,0,3.00,0,0,MJHL,0,19,0,0,0,0,0,0,12,0,1934-35,Winnipeg Monarchs,0,0,0,4,4,240
0,1,0,3.12,0,0,M-Cup,0,19,0,0,0,0,0,0,25,0,1934-35,Winnipeg Monarchs,2,0,0,6,8,480
0,1,0,1.18,0,0,AHA,0,21,0,0,0,0,0,0,8,0,1936-37,Minneapolis Millers,0,0,0,6,6,408
0,0,0,2.00,0,0,AHL,0,22,0,0,0,0,0,0,2,0,1937-38,New Haven Eagles,1,0,0,0,1,60
0,0,0,2.50,0,0,PCHL,0,25,0,0,0,0,0,0,5,0,1940-41,Seattle Olympics,1,0,0,1,2,120
0,0,0,6.25,0,0,AHL,0,28,0,0,0,0,0,0,25,0,1943-44,Cleveland Barons,3,0,0,1,4,240
0,0,0,2.70,0,0,USHL,0,32,0,0,0,0,0,0,19,0,1947-48,Houston Huskies,2,0,0,5,7,423
