average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,3,0,0,NHL,22,1,2,1,8,2,0,0,0,1981-82,LAK,2,1,[],25.0,,7
,2,0,0,NHL,23,2,4,-5,13,0,0,0,0,1982-83,LAK,0,2,[],0.0,,7
,1,0,0,NHL,28,0,0,0,7,1,0,0,0,1987-88,PIT,1,0,[],14.3,,6
