age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
21,SC,11.1,3,1,-7,NHL,0,0,1970-71,0,27,3,,0,40,,MTL,4
22,,18.2,2,3,1,NHL,6,0,1971-72,1,11,2,,0,9,,MTL,5
23,SC,25.0,4,6,7,NHL,14,0,1972-73,2,24,6,,2,6,,MTL,12
25,,0,0,11,0,WHA,15,0,1974-75,2,0,10,,0,10,,QBN,21
26,,0,0,0,0,WHA,2,0,1975-76,0,0,1,,0,2,,QBN,1
27,,0,0,10,5,WHA,12,0,1976-77,1,0,4,,0,8,,QBN,14
28,,0,0,9,-2,WHA,11,0,1977-78,2,0,6,,0,11,,QBN,15
29,,0,0,2,1,WHA,4,0,1978-79,0,0,6,,0,4,,QBN,8
31,,11.1,1,3,-2,NHL,5,0,1980-81,0,9,1,,0,2,,QUE,4
32,,5.9,1,2,-7,NHL,13,0,1981-82,0,17,1,,0,16,,QUE,3
33,,0.0,0,0,-2,NHL,4,0,1982-83,0,4,0,,0,2,,QUE,0
