average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,24,1,0,NHL,21,8,20,-16,77,7,4,0,5,1973-74,VAN,11,13,[],14.3,,68
,48,6,0,NHL,22,20,21,9,101,14,3,0,11,1974-75,VAN,17,31,[],16.8,,67
,17,1,0,NHL,23,11,6,-1,35,5,0,0,1,1975-76,VAN,5,12,[],14.3,,48
,83,4,8,WHA,24,0,52,7,210,26,8,0,0,1976-77,QBN,42,41,[],20.0,,80
,65,0,2,WHA,25,0,29,-13,217,33,7,0,0,1977-78,QBN,42,23,[],19.4,,77
,29,0,1,WHA,26,0,44,1,128,14,2,0,0,1978-79,QBN,17,12,[],13.3,,77
