year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2007-08,25,5,4,4,4,AHL,12,Philadelphia Phantoms,9
2011-12,29,2,4,6,0,Germany,9,ERC Ingolstadt,8
2012-13,30,0,2,1,0,Germany,6,ERC Ingolstadt,1
