giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
1,NHL,10,0,26,21,18,12,0,3,0,77,PHI,4,56.3,[],0.0,0,0,-4,0,27,0,2008-09,3,7:44,0,2,0,0
0,NHL,3,0,27,5,7,4,0,4,0,23,PHI,4,54.5,[],0.0,0,0,-1,0,6,0,2009-10,1,7:39,0,0,0,0
