shotsPercentage,year,pim,even_strength_assists,total_ice_time,shorthanded_assists,shots,power_play_assists,even_strength_goals,plus_minus,assists,team,goals,age,game_winning_goals,league,shorthanded_goals,average_ice_time,games_played,points,awards,power_play_goals
0,1959-60,0,0,,0,0,0,0,0,0,TOR,0,23,0,NHL,0,,1,0,[],0
0,1960-61,24,0,,0,0,0,0,0,9,NYR,11,24,0,NHL,0,,53,20,[],0
0,1961-62,34,0,,0,0,0,0,0,14,NYR,8,25,0,NHL,0,,56,22,[],0
17.5,1967-68,36,13,,0,63,2,11,6,15,PHI,11,31,2,NHL,0,,65,26,[],0
0.0,1968-69,22,1,,0,5,0,0,-4,1,PHI,0,32,0,NHL,0,,7,1,[],0
