goalie_point_share,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,awards,saves
4.2,0,NHL,42,TOR,2343,22,24,0,0,152,0,0,4,1,12,0,0,0,0,0,1972-73,0,3.89,4,[],0
-0.4,0,NHL,48,WSH,2588,24,0,0,0,0,0,0,2,1,8,0,0,0,0,0,1974-75,0,5.45,4,[],0
-0.4,0,NHL,43,WSH,2289,25,31,0,0,208,0,0,2,0,6,0,0,0,0,0,1975-76,0,5.45,2,[],0
5.5,0,NHL,54,WSH,2918,26,27,0,0,188,0,0,5,0,16,0,0,0,0,0,1976-77,0,3.87,4,[],0
4.7,0,NHL,32,DET,1816,27,12,0,1,102,0,0,9,1,9,1,0,0,0,0,1977-78,0,3.37,0,[],0
3.8,0,NHL,26,TOT,1478,29,9,0,3,88,0,0,3,0,13,3,0,0,0,0,1979-80,0,3.57,0,"[{'link': '/awards/voting-1980.html#AS', 'name': 'AS-9'}]",0
2.0,0,NHL,15,QUE,828,29,7,0,2,51,0,0,2,0,5,2,0,0,0,0,1979-80,0,3.70,0,"[{'link': '/awards/voting-1980.html#AS', 'name': 'AS-9'}]",0
1.8,0,NHL,11,EDM,650,29,2,0,1,37,0,0,1,0,8,1,0,0,0,0,1979-80,0,3.42,0,"[{'link': '/awards/voting-1980.html#AS', 'name': 'AS-9'}]",0
2.4,0,NHL,24,EDM,1260,30,13,0,3,93,0,0,3,0,5,3,0,0,0,0,1980-81,0,4.43,0,[],0
4.4,0,NHL,29,EDM,1554,31,7,0,0,100,0,0,1,0,17,0,0,0,0,0,1981-82,0,3.86,2,[],0
1.5,0,NHL,14,TOT,712,32,8,0,1,51,0,0,1,0,2,1,0,0,0,0,1982-83,0,4.30,4,[],0
0.0,0,NHL,3,EDM,104,32,1,0,0,10,0,0,0,0,0,0,0,0,0,0,1982-83,0,5.77,0,[],0
1.5,0,NHL,11,NJD,608,32,7,0,1,41,0,0,1,0,2,1,0,0,0,0,1982-83,0,4.05,4,[],0
4.8,0,NHL,44,NJD,2218,33,25,112,0,161,0,-17.66,4,0,8,0,0,0,0,.858,1983-84,1133,4.36,4,[],972
2.9,0,NHL,26,NJD,1326,34,11,108,0,85,0,-6.23,4,1,6,0,0,0,0,.865,1984-85,628,3.85,21,[],543
