assists,team,goals,year,games_played,points,pim,age,plus_minus,league
6,Winston-Salem Polar Bears,5,1974-75,7,11,42,20,0,SHL
0,Providence Reds,0,1975-76,3,0,22,21,0,AHL
3,New Haven Nighthawks,2,1976-77,6,5,2,22,0,AHL
7,New Haven Nighthawks,6,1977-78,15,13,6,23,0,AHL
15,Vienna EV,14,1981-82,10,29,0,27,0,Austria
13,EC Innsbruck,7,1983-84,7,20,0,29,0,Austria
