age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
26,,3.8,1,3,3,NHL,18,0,2010-11,0,26,1,281,0,4,38,TBL,4
29,,0.0,0,0,-1,NHL,4,0,2013-14,0,4,0,46,0,0,5,TBL,0
30,,15.4,2,4,5,NHL,12,0,2014-15,0,13,2,186,0,6,24,ANA,6
31,,20.0,2,0,0,NHL,7,0,2015-16,1,10,2,92,0,2,15,ANA,2
32,,16.7,2,4,6,NHL,17,0,2016-17,1,12,2,195,0,6,19,ANA,6
