year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1911-12,20,5,0,0,0,IPAHU,2,Grand\'Mere HC,5
1912-13,21,4,0,0,0,IPAHU,4,Grand\'Mere HC,4
1912-13,21,1,0,0,0,Al-Cup,2,Grand\'Mere AAA,1
