pim,team,assists,plus_minus,points,league,games_played,year,age,goals
49,Ste-Foy Gouverneurs,22,0,26,QAAA,40,1996-97,16,4
60,Shawinigan Cataractes,28,18,36,QMJHL,59,1997-98,17,8
116,Shawinigan Cataractes,32,7,45,QMJHL,69,1998-99,18,13
8,Canada,0,2,0,WJC-A,7,1999-00,19,0
35,2 Teams,9,-16,10,AHL,56,2000-01,20,1
17,Lowell Lock Monsters,3,-6,4,AHL,22,2000-01,20,1
18,Springfield Falcons,6,-10,6,AHL,34,2000-01,20,0
16,Springfield Falcons,9,5,13,AHL,35,2001-02,21,4
58,San Antonio Rampage,8,3,11,AHL,43,2002-03,22,3
94,2 Teams,29,16,39,AHL,77,2006-07,26,10
42,Worcester Sharks,15,7,18,AHL,24,2006-07,26,3
52,Hamilton Bulldogs,14,9,21,AHL,53,2006-07,26,7
38,Hamilton Bulldogs,6,-12,12,AHL,35,2007-08,27,6
82,Frankfurt Lions,16,0,21,Germany,49,2008-09,28,5
102,Hamburg Freezers,19,0,24,Germany,56,2009-10,29,5
