assists,team,goals,year,games_played,points,pim,age,plus_minus,league
1,St. Michael\'s Majors,1,1935-36,4,2,11,18,0,OHA-Jr.
3,St. Michael\'s Majors,5,1936-37,6,8,19,19,0,OHA-Jr.
4,St. Michael\'s Majors,5,1936-37,7,9,0,19,0,M-Cup
5,Baltimore Orioles,2,1939-40,8,7,2,22,0,EAHL
1,Springfield Indians,0,1940-41,3,1,2,23,0,AHL
0,Springfield Indians,0,1941-42,2,0,0,24,0,AHL
3,Buffalo Bisons,5,1942-43,9,8,2,25,0,AHL
11,Buffalo Bisons,5,1943-44,9,16,0,26,0,AHL
11,Buffalo Bisons,5,1945-46,12,16,6,28,0,AHL
1,Buffalo Bisons,0,1946-47,2,1,0,29,0,AHL
3,Buffalo Bisons,4,1947-48,8,7,4,30,0,AHL
2,Hershey Bears,3,1948-49,9,5,0,31,0,AHL
