assists,team,goals,year,games_played,points,pim,age,plus_minus,league
15,West Kildonan North Stars,28,1969-70,48,43,36,18,0,MJHL
21,Winnipeg Jets,16,1970-71,57,37,70,19,0,WCJHL
34,New Haven Blades,31,1971-72,75,65,66,20,0,EHL
0,Providence Reds,3,1971-72,7,3,2,20,0,AHL
24,Rochester Americans,15,1972-73,70,39,48,21,0,AHL
35,Salt Lake Golden Eagles,36,1973-74,78,71,58,22,0,WHL
3,Salt Lake Golden Eagles,8,1975-76,16,11,6,24,0,CHL
12,Kansas City Blues,9,1976-77,45,21,4,25,0,CHL
12,Salt Lake Golden Eagles,5,1977-78,55,17,11,26,0,CHL
2,Saginaw Gears,0,1978-79,2,2,0,27,0,IHL
20,New Haven Nighthawks,15,1978-79,61,35,21,27,0,AHL
0,New Haven Nighthawks,0,1979-80,1,0,0,28,0,AHL
