year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2001-02,17,10,40,16,0,ON-Jr.A,34,Oakville Blades,26
2002-03,18,16,152,24,0,ON-Jr.A,44,Oakville Blades,40
2003-04,19,17,177,34,0,ON-Jr.A,39,Oakville Blades,51
2004-05,20,33,86,62,0,ON-Jr.A,48,Oakville Blades ,95
2005-06,21,7,32,6,0,NCAA,20,Rochester Institute of Technology,13
2006-07,22,13,76,31,0,AH,34,Rochester Institute of Technology,44
2006-07,22,0,4,0,0,AHL,5,Hershey Bears,0
2007-08,23,0,12,4,-7,AHL,23,Hershey Bears,4
2007-08,23,15,58,17,9,ECHL,40,South Carolina Stingrays,32
2008-09,24,4,61,7,4,AHL,45,Hershey Bears,11
2008-09,24,4,19,6,5,ECHL,11,South Carolina Stingrays,10
2009-10,25,13,124,28,40,AHL,69,Hershey Bears,41
2010-11,26,17,178,25,18,AHL,68,Hershey Bears,42
2012-13,28,4,29,8,-5,AHL,24,Chicago Wolves,12
2013-14,29,6,67,1,0,AHL,21,San Antonio Rampage,7
2013-14,29,6,116,12,-1,AHL,30,Oklahoma City Barons,18
2014-15,30,1,117,10,3,AHL,25,Oklahoma City Barons,11
