league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
WHA,13,0,21,0,4,0,,TRT,[],0,1,3,0,1,0,1973-74,,0,14,0,0
WHA,29,0,22,68,22,0,,TRT,[],16.2,11,11,12,11,0,1974-75,,0,75,0,0
WHA,65,1,23,154,34,0,,TRT,[],7.8,11,22,-20,12,0,1975-76,,1,120,0,0
WHA,79,0,24,200,56,0,,BRB,[],10.0,18,36,-9,20,1,1976-77,,1,166,0,0
NHL,3,0,25,3,0,0,,CLR,[],0.0,0,0,0,0,0,1977-78,,0,0,0,0
