pim,team,assists,plus_minus,points,league,games_played,year,age,goals
50,Montreal NDG Monarchs,16,0,29,MMJHL,44,1963-64,17,13
66,Montreal Jr. Canadiens,5,0,6,OHA-Jr.,39,1964-65,18,1
97,Montreal Jr. Canadiens,2,0,8,OHA-Jr.,42,1965-66,19,6
99,Montreal Jr. Canadiens,12,0,23,OHA-Jr.,46,1966-67,20,11
41,Houston Apollos,25,0,46,CPHL,65,1967-68,21,21
63,Houston Apollos,18,0,30,CHL,61,1968-69,22,12
33,Montreal Voyageurs,7,0,20,AHL,62,1969-70,23,13
49,Amarillo Wranglers,24,0,40,CHL,46,1970-71,24,16
58,Hershey Bears,15,0,33,AHL,65,1971-72,25,18
51,Hershey Bears,25,0,47,AHL,39,1972-73,26,22
77,Hershey Bears,35,0,66,AHL,74,1973-74,27,31
