pim,team,assists,plus_minus,points,league,games_played,year,age,goals
27,Montreal NDG Monarchs,5,0,8,MMJHL,18,1963-64,17,3
14,Montreal NDG Monarchs,5,0,8,M-Cup,13,1963-64,17,3
8,Montreal Jr. Canadiens,1,0,3,OHA-Jr.,7,1964-65,18,2
20,Montreal Jr. Canadiens,4,0,4,OHA-Jr.,10,1965-66,19,0
6,Montreal Jr. Canadiens,2,0,3,OHA-Jr.,4,1966-67,20,1
0,Houston Apollos,0,0,0,CHL,3,1968-69,22,0
0,Montreal Voyageurs,1,0,1,AHL,8,1969-70,23,0
10,Hershey Bears,1,0,2,AHL,4,1971-72,25,1
6,Hershey Bears,4,0,14,AHL,14,1973-74,27,10
