year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1970-71,15,0,0,0,0,Sweden-3,2,Nykopings BIS,0
1971-72,16,10,0,4,0,Sweden-3,17,Nykopings BIS,14
1972-73,17,10,0,10,0,Sweden-3,16,Nykopings BIS,20
1973-74,18,10,0,5,0,Sweden-3,12,Nykopings BIS,15
1973-74,18,4,6,1,0,EJC-A,5,Sweden,5
1974-75,19,1,0,1,0,Sweden,13,Farjestads BK Karlstad,2
1974-75,19,1,0,1,0,WJC-A,5,Sweden,2
1975-76,20,21,8,7,0,Sweden,32,Farjestads BK Karlstad,28
1976-77,21,17,17,20,0,Sweden,32,Farjestads BK Karlstad,37
1977-78,22,22,35,12,0,Sweden,35,Farjestads BK Karlstad,34
1978-79,23,18,42,16,0,Sweden,35,Farjestads BK Karlstad,34
1979-80,24,29,46,16,0,Sweden,36,Farjestads BK Karlstad,45
1980-81,25,11,28,14,0,CHL,21,Tulsa Oilers,25
1981-82,26,14,34,5,0,Sweden,30,Farjestads BK Karlstad,19
1982-83,27,9,20,9,0,Sweden,23,Farjestads BK Karlstad,18
1983-84,28,1,0,0,0,Sweden,11,Farjestads BK Karlstad,1
